NC_000964.3	BSGatlas	operon	347648	349547	.	-	.	ID=BSGatlas-operon-151;color=#B32496
NC_000964.3	BSGatlas	operon	348672	349981	.	+	.	ID=BSGatlas-operon-152;color=#FF00CC
NC_000964.3	BSGatlas	operon	349899	352825	.	-	.	ID=BSGatlas-operon-153;color=#B32496
NC_000964.3	BSGatlas	operon	352772	353951	.	+	.	ID=BSGatlas-operon-154;color=#FF00CC
NC_000964.3	BSGatlas	operon	353834	362819	.	-	.	ID=BSGatlas-operon-155;color=#B32496
NC_000964.3	BSGatlas	operon	362875	364209	.	+	.	ID=BSGatlas-operon-156;color=#FF00CC
NC_000964.3	BSGatlas	operon	364199	367320	.	+	.	ID=BSGatlas-operon-157;color=#FF00CC
NC_000964.3	BSGatlas	operon	367267	368914	.	-	.	ID=BSGatlas-operon-158;color=#B32496
NC_000964.3	BSGatlas	operon	368942	369239	.	+	.	ID=BSGatlas-operon-159;color=#FF00CC
NC_000964.3	BSGatlas	operon	369166	369738	.	+	.	ID=BSGatlas-operon-160;color=#FF00CC
NC_000964.3	BSGatlas	operon	369724	370172	.	+	.	ID=BSGatlas-operon-161;color=#FF00CC
NC_000964.3	BSGatlas	operon	370196	371758	.	+	.	ID=BSGatlas-operon-162;color=#FF00CC
NC_000964.3	BSGatlas	operon	371247	372868	.	-	.	ID=BSGatlas-operon-163;color=#B32496
NC_000964.3	BSGatlas	operon	372749	374553	.	-	.	ID=BSGatlas-operon-164;color=#B32496
NC_000964.3	BSGatlas	operon	374535	375861	.	-	.	ID=BSGatlas-operon-165;color=#B32496
NC_000964.3	BSGatlas	operon	375924	376452	.	+	.	ID=BSGatlas-operon-166;color=#FF00CC
NC_000964.3	BSGatlas	operon	376656	403182	.	+	.	ID=BSGatlas-operon-168;color=#FF00CC
NC_000964.3	BSGatlas	operon	403142	404507	.	+	.	ID=BSGatlas-operon-169;color=#FF00CC
NC_000964.3	BSGatlas	operon	404409	406075	.	-	.	ID=BSGatlas-operon-170;color=#B32496
NC_000964.3	BSGatlas	operon	406109	407487	.	+	.	ID=BSGatlas-operon-171;color=#FF00CC
NC_000964.3	BSGatlas	operon	407616	408196	.	-	.	ID=BSGatlas-operon-172;color=#B32496
NC_000964.3	BSGatlas	operon	408182	408941	.	-	.	ID=BSGatlas-operon-173;color=#B32496
NC_000964.3	BSGatlas	operon	409100	411545	.	-	.	ID=BSGatlas-operon-174;color=#B32496
NC_000964.3	BSGatlas	operon	411556	412547	.	-	.	ID=BSGatlas-operon-175;color=#B32496
NC_000964.3	BSGatlas	operon	412518	414844	.	+	.	ID=BSGatlas-operon-176;color=#FF00CC
NC_000964.3	BSGatlas	operon	414797	415305	.	+	.	ID=BSGatlas-operon-177;color=#FF00CC
NC_000964.3	BSGatlas	operon	415269	416264	.	+	.	ID=BSGatlas-operon-178;color=#FF00CC
NC_000964.3	BSGatlas	operon	416163	418299	.	-	.	ID=BSGatlas-operon-179;color=#B32496
NC_000964.3	BSGatlas	operon	417729	419769	.	+	.	ID=BSGatlas-operon-180;color=#FF00CC
NC_000964.3	BSGatlas	operon	419741	420027	.	-	.	ID=BSGatlas-operon-181;color=#B32496
NC_000964.3	BSGatlas	operon	420067	424171	.	+	.	ID=BSGatlas-operon-182;color=#FF00CC
NC_000964.3	BSGatlas	operon	424186	426386	.	-	.	ID=BSGatlas-operon-183;color=#B32496
NC_000964.3	BSGatlas	operon	426515	428690	.	+	.	ID=BSGatlas-operon-184;color=#FF00CC
NC_000964.3	BSGatlas	operon	428777	430153	.	+	.	ID=BSGatlas-operon-185;color=#FF00CC
NC_000964.3	BSGatlas	operon	430096	430523	.	-	.	ID=BSGatlas-operon-186;color=#B32496
NC_000964.3	BSGatlas	operon	430553	432061	.	-	.	ID=BSGatlas-operon-187;color=#B32496
NC_000964.3	BSGatlas	operon	432188	436060	.	+	.	ID=BSGatlas-operon-188;color=#FF00CC
NC_000964.3	BSGatlas	operon	435962	438449	.	-	.	ID=BSGatlas-operon-189;color=#B32496
NC_000964.3	BSGatlas	operon	438444	440377	.	-	.	ID=BSGatlas-operon-190;color=#B32496
NC_000964.3	BSGatlas	operon	439553	440081	.	+	.	ID=BSGatlas-operon-191;color=#FF00CC
NC_000964.3	BSGatlas	operon	439790	441532	.	-	.	ID=BSGatlas-operon-192;color=#B32496
NC_000964.3	BSGatlas	operon	441521	444418	.	+	.	ID=BSGatlas-operon-193;color=#FF00CC
NC_000964.3	BSGatlas	operon	444408	446202	.	+	.	ID=BSGatlas-operon-194;color=#FF00CC
NC_000964.3	BSGatlas	operon	446152	449092	.	-	.	ID=BSGatlas-operon-195;color=#B32496
NC_000964.3	BSGatlas	operon	449145	449599	.	+	.	ID=BSGatlas-operon-196;color=#FF00CC
NC_000964.3	BSGatlas	operon	449619	452805	.	+	.	ID=BSGatlas-operon-197;color=#FF00CC
NC_000964.3	BSGatlas	operon	452767	453952	.	+	.	ID=BSGatlas-operon-198;color=#FF00CC
NC_000964.3	BSGatlas	operon	453972	454734	.	+	.	ID=BSGatlas-operon-199;color=#FF00CC
NC_000964.3	BSGatlas	operon	454630	455323	.	-	.	ID=BSGatlas-operon-200;color=#B32496
NC_000964.3	BSGatlas	operon	455297	455810	.	+	.	ID=BSGatlas-operon-201;color=#FF00CC
NC_000964.3	BSGatlas	operon	455749	455989	.	-	.	ID=BSGatlas-operon-202;color=#B32496
NC_000964.3	BSGatlas	operon	455999	456867	.	+	.	ID=BSGatlas-operon-203;color=#FF00CC
NC_000964.3	BSGatlas	operon	456904	463133	.	+	.	ID=BSGatlas-operon-204;color=#FF00CC
NC_000964.3	BSGatlas	operon	463147	463512	.	+	.	ID=BSGatlas-operon-206;color=#FF00CC
NC_000964.3	BSGatlas	operon	463369	463842	.	-	.	ID=BSGatlas-operon-205;color=#B32496
NC_000964.3	BSGatlas	operon	463881	466966	.	+	.	ID=BSGatlas-operon-207;color=#FF00CC
NC_000964.3	BSGatlas	operon	467020	469285	.	+	.	ID=BSGatlas-operon-208;color=#FF00CC
NC_000964.3	BSGatlas	operon	469253	470959	.	+	.	ID=BSGatlas-operon-209;color=#FF00CC
NC_000964.3	BSGatlas	operon	470935	471605	.	-	.	ID=BSGatlas-operon-210;color=#B32496
NC_000964.3	BSGatlas	operon	471657	474247	.	+	.	ID=BSGatlas-operon-211;color=#FF00CC
NC_000964.3	BSGatlas	operon	474246	474679	.	+	.	ID=BSGatlas-operon-212;color=#FF00CC
NC_000964.3	BSGatlas	operon	474307	474619	.	-	.	ID=BSGatlas-operon-213;color=#B32496
NC_000964.3	BSGatlas	operon	474676	475562	.	+	.	ID=BSGatlas-operon-214;color=#FF00CC
NC_000964.3	BSGatlas	operon	475544	475940	.	-	.	ID=BSGatlas-operon-215;color=#B32496
NC_000964.3	BSGatlas	operon	475886	478763	.	+	.	ID=BSGatlas-operon-216;color=#FF00CC
NC_000964.3	BSGatlas	operon	478790	485978	.	+	.	ID=BSGatlas-operon-217;color=#FF00CC
NC_000964.3	BSGatlas	operon	486060	488277	.	+	.	ID=BSGatlas-operon-218;color=#FF00CC
NC_000964.3	BSGatlas	operon	486069	486277	.	+	.	ID=BSGatlas-operon-219;color=#FF00CC
NC_000964.3	BSGatlas	operon	488789	490618	.	+	.	ID=BSGatlas-operon-220;color=#FF00CC
NC_000964.3	BSGatlas	operon	490505	490660	.	-	.	ID=BSGatlas-operon-221;color=#B32496
NC_000964.3	BSGatlas	operon	490524	490771	.	-	.	ID=BSGatlas-operon-222;color=#B32496
NC_000964.3	BSGatlas	operon	490617	490876	.	+	.	ID=BSGatlas-operon-223;color=#FF00CC
NC_000964.3	BSGatlas	operon	490704	491099	.	-	.	ID=BSGatlas-operon-224;color=#B32496
NC_000964.3	BSGatlas	operon	491088	492599	.	-	.	ID=BSGatlas-operon-225;color=#B32496
NC_000964.3	BSGatlas	operon	492573	494950	.	-	.	ID=BSGatlas-operon-226;color=#B32496
NC_000964.3	BSGatlas	operon	493488	494446	.	+	.	ID=BSGatlas-operon-227;color=#FF00CC
NC_000964.3	BSGatlas	operon	494457	494977	.	+	.	ID=BSGatlas-operon-228;color=#FF00CC
NC_000964.3	BSGatlas	operon	494960	495725	.	+	.	ID=BSGatlas-operon-230;color=#FF00CC
NC_000964.3	BSGatlas	operon	495672	497738	.	-	.	ID=BSGatlas-operon-229;color=#B32496
NC_000964.3	BSGatlas	operon	496959	501494	.	+	.	ID=BSGatlas-operon-231;color=#FF00CC
NC_000964.3	BSGatlas	operon	501495	502653	.	+	.	ID=BSGatlas-operon-232;color=#FF00CC
NC_000964.3	BSGatlas	operon	502646	502905	.	+	.	ID=BSGatlas-operon-233;color=#FF00CC
NC_000964.3	BSGatlas	operon	504636	505046	.	+	.	ID=BSGatlas-operon-234;color=#FF00CC
NC_000964.3	BSGatlas	operon	505092	506355	.	+	.	ID=BSGatlas-operon-235;color=#FF00CC
NC_000964.3	BSGatlas	operon	506267	506694	.	-	.	ID=BSGatlas-operon-236;color=#B32496
NC_000964.3	BSGatlas	operon	506814	507863	.	+	.	ID=BSGatlas-operon-237;color=#FF00CC
NC_000964.3	BSGatlas	operon	507645	508131	.	-	.	ID=BSGatlas-operon-238;color=#B32496
NC_000964.3	BSGatlas	operon	508068	510779	.	+	.	ID=BSGatlas-operon-239;color=#FF00CC
NC_000964.3	BSGatlas	operon	510796	512678	.	+	.	ID=BSGatlas-operon-240;color=#FF00CC
NC_000964.3	BSGatlas	operon	512734	514786	.	+	.	ID=BSGatlas-operon-241;color=#FF00CC
NC_000964.3	BSGatlas	operon	514809	515067	.	+	.	ID=BSGatlas-operon-243;color=#FF00CC
NC_000964.3	BSGatlas	operon	514929	515671	.	-	.	ID=BSGatlas-operon-242;color=#B32496
NC_000964.3	BSGatlas	operon	515086	517321	.	+	.	ID=BSGatlas-operon-244;color=#FF00CC
NC_000964.3	BSGatlas	operon	517308	519361	.	+	.	ID=BSGatlas-operon-245;color=#FF00CC
NC_000964.3	BSGatlas	operon	519061	520787	.	-	.	ID=BSGatlas-operon-246;color=#B32496
NC_000964.3	BSGatlas	operon	519340	524319	.	+	.	ID=BSGatlas-operon-247;color=#FF00CC
NC_000964.3	BSGatlas	operon	524304	524498	.	+	.	ID=BSGatlas-operon-248;color=#FF00CC
NC_000964.3	BSGatlas	operon	524470	525671	.	+	.	ID=BSGatlas-operon-249;color=#FF00CC
NC_000964.3	BSGatlas	operon	524999	528098	.	-	.	ID=BSGatlas-operon-250;color=#B32496
NC_000964.3	BSGatlas	operon	525675	527924	.	+	.	ID=BSGatlas-operon-251;color=#FF00CC
NC_000964.3	BSGatlas	operon	527890	528603	.	+	.	ID=BSGatlas-operon-252;color=#FF00CC
NC_000964.3	BSGatlas	operon	528594	528800	.	+	.	ID=BSGatlas-operon-253;color=#FF00CC
NC_000964.3	BSGatlas	operon	529151	529364	.	+	.	ID=BSGatlas-operon-255;color=#FF00CC
NC_000964.3	BSGatlas	operon	529313	529444	.	+	.	ID=BSGatlas-operon-256;color=#FF00CC
NC_000964.3	BSGatlas	operon	529433	531576	.	-	.	ID=BSGatlas-operon-254;color=#B32496
NC_000964.3	BSGatlas	operon	531718	545997	.	+	.	ID=BSGatlas-operon-257;color=#FF00CC
NC_000964.3	BSGatlas	operon	532561	532664	.	-	.	ID=BSGatlas-operon-258;color=#B32496
NC_000964.3	BSGatlas	operon	545984	547051	.	-	.	ID=BSGatlas-operon-259;color=#B32496
NC_000964.3	BSGatlas	operon	547284	548647	.	+	.	ID=BSGatlas-operon-260;color=#FF00CC
NC_000964.3	BSGatlas	operon	550218	551281	.	-	.	ID=BSGatlas-operon-262;color=#B32496
NC_000964.3	BSGatlas	operon	551051	552000	.	+	.	ID=BSGatlas-operon-263;color=#FF00CC
NC_000964.3	BSGatlas	operon	552030	552523	.	-	.	ID=BSGatlas-operon-264;color=#B32496
NC_000964.3	BSGatlas	operon	553639	554497	.	+	.	ID=BSGatlas-operon-265;color=#FF00CC
